,a_rouge_1s,b_rouge_1s,a_rouge_2s,b_rouge_2s,a_rouge_ls,b_rouge_ls,a_bleus,b_bleus,a_bert_scores,b_bert_scores
157,0.5263158082962036,0.4615384638309479,0.11764705926179886,0.0833333358168602,0.42105263471603394,0.38461539149284363,0.1297464032679993,0.0,0.7394611835479736,0.7396659255027771
158,0.5333333611488342,0.4000000059604645,0.10526315867900848,0.0,0.2857142984867096,0.30000001192092896,0.0,0.0,0.7654321789741516,0.7618378400802612
159,0.3076923191547394,0.5142857432365417,0.1818181872367859,0.20000000298023224,0.3076923191547394,0.4571428596973419,0.0,0.0,0.7071980237960815,0.7415722012519836
160,0.31578946113586426,0.42424243688583374,0.11764705926179886,0.12903225421905518,0.31578946113586426,0.3030303120613098,0.0,0.0,0.6663731336593628,0.7226393222808838
161,0.5,0.4166666567325592,0.20000000298023224,0.1818181872367859,0.5,0.3333333432674408,0.0,0.0,0.7629038691520691,0.7008708715438843
162,0.5714285969734192,0.6363636255264282,0.42105263471603394,0.4000000059604645,0.5714285969734192,0.5185185074806213,0.0,0.166352496246992,0.7468105554580688,0.7149614691734314
163,0.380952388048172,0.5,0.10526315867900848,0.38461539149284363,0.2857142984867096,0.5,0.0,0.2672825520622499,0.6597323417663574,0.7073145508766174
164,0.5714285969734192,0.4444444477558136,0.3076923191547394,0.23529411852359772,0.5714285969734192,0.4444444477558136,0.0,0.0,0.7721256017684937,0.6902107000350952
165,0.42105263471603394,0.4444444477558136,0.0,0.1599999964237213,0.31578946113586426,0.37037035822868347,0.0,0.0,0.667181134223938,0.7059836983680725
166,0.095238097012043,0.13793103396892548,0.0,0.0,0.095238097012043,0.06896551698446274,0.0,0.0,0.5474979281425476,0.6026491522789001
167,0.4000000059604645,0.27272728085517883,0.20000000298023224,0.0,0.3636363744735718,0.1818181872367859,0.0,0.0,0.6761502623558044,0.6487084627151489
168,0.3529411852359772,0.25641027092933655,0.13333334028720856,0.10810811072587967,0.23529411852359772,0.20512820780277252,0.0,0.0,0.6624558568000793,0.648626983165741
169,0.5714285969734192,0.5333333611488342,0.21052631735801697,0.1428571492433548,0.380952388048172,0.3333333432674408,0.0,0.13523285066501545,0.6908522844314575,0.6417515277862549
170,0.13333334028720856,0.1538461595773697,0.0,0.0,0.13333334028720856,0.1538461595773697,0.0,0.0,0.5845867991447449,0.62227863073349
171,0.2666666805744171,0.5,0.0,0.27272728085517883,0.2666666805744171,0.4166666567325592,0.0,0.0,0.6350968480110168,0.7131310701370239
172,0.25,0.2702702581882477,0.09090909361839294,0.11428571492433548,0.23529411852359772,0.21621622145175934,0.0,0.0,0.728067934513092,0.6502166390419006
173,0.31578946113586426,0.3125,0.11764705926179886,0.13333334028720856,0.21052631735801697,0.20000000298023224,0.0,0.0,0.738449215888977,0.6984274983406067
174,0.761904776096344,0.6399999856948853,0.42105263471603394,0.260869562625885,0.6666666865348816,0.3199999928474426,0.0,0.0,0.789483368396759,0.7312896251678467
175,0.3333333432674408,0.25,0.20000000298023224,0.06666667014360428,0.3333333432674408,0.1764705926179886,0.0,0.0,0.6844244003295898,0.6576201319694519
176,0.5263158082962036,0.5714285969734192,0.1666666716337204,0.3076923191547394,0.42105263471603394,0.3571428656578064,0.0,0.0,0.7450633645057678,0.7446930408477783
177,0.42105263471603394,0.19354838132858276,0.260869562625885,0.0,0.42105263471603394,0.08695652335882187,0.0,0.0,0.715588390827179,0.5796200633049011
178,0.3333333432674408,0.5,0.10000000149011612,0.20000000298023224,0.3333333432674408,0.2857142984867096,0.0,0.0,0.6829626560211182,0.687930703163147
179,0.6666666865348816,0.5833333134651184,0.3529411852359772,0.4545454680919647,0.5333333611488342,0.5,0.0,0.0,0.7473414540290833,0.7401930093765259
180,0.13333334028720856,0.5714285969734192,0.0,0.42105263471603394,0.13333334028720856,0.5714285969734192,0.0,0.27571859863660825,0.6084792613983154,0.7898665070533752
181,0.20000000298023224,0.1538461595773697,0.1111111119389534,0.0833333358168602,0.20000000298023224,0.1538461595773697,0.0,0.0,0.6527310609817505,0.6475839018821716
182,0.37037035822868347,0.5,0.17391304671764374,0.2666666805744171,0.23999999463558197,0.3125,0.0,0.0,0.6733827590942383,0.7226243615150452
183,0.692307710647583,0.5454545617103577,0.5833333134651184,0.32258063554763794,0.692307710647583,0.4848484992980957,0.14436497957551314,0.3598590234416894,0.812171995639801,0.7419333457946777
184,0.4285714328289032,0.2631579041481018,0.3333333432674408,0.1818181872367859,0.4285714328289032,0.25,0.0,0.0,0.6748612523078918,0.6342448592185974
185,0.5714285969734192,0.6000000238418579,0.3333333432674408,0.21052631735801697,0.4285714328289032,0.5,0.0,0.0,0.7368611097335815,0.7366369366645813
186,0.5714285969734192,0.380952388048172,0.25,0.10526315867900848,0.5555555820465088,0.2857142984867096,0.0,0.0,0.7463782429695129,0.7060768604278564
187,0.2222222238779068,0.47058823704719543,0.07692307978868484,0.25,0.2222222238779068,0.3529411852359772,0.0,0.0,0.5749377012252808,0.7271986603736877
188,0.5714285969734192,0.800000011920929,0.21052631735801697,0.6086956262588501,0.5714285969734192,0.800000011920929,0.0,0.457705323591306,0.7331874370574951,0.8597411513328552
189,0.4615384638309479,0.29629629850387573,0.2857142984867096,0.11764705926179886,0.4615384638309479,0.2222222238779068,0.0,0.0,0.7553778290748596,0.7249183654785156
190,0.25,0.3571428656578064,0.1428571492433548,0.07692307978868484,0.25,0.1818181872367859,0.0,0.0,0.6835507154464722,0.6252319812774658
191,0.3333333432674408,0.27272728085517883,0.25,0.10000000149011612,0.3333333432674408,0.27272728085517883,0.0,0.13924499401499876,0.7048693299293518,0.7117211222648621
192,0.375,0.260869562625885,0.1428571492433548,0.095238097012043,0.375,0.260869562625885,0.0,0.0,0.6935127377510071,0.7020075917243958
193,0.4285714328289032,0.5142857432365417,0.23076923191547394,0.3636363744735718,0.4285714328289032,0.5142857432365417,0.0,0.0,0.6713184118270874,0.6881282925605774
194,0.75,0.4615384638309479,0.4285714328289032,0.1875,0.625,0.3529411852359772,0.0,0.0,0.8816013932228088,0.7367834448814392
195,0.5,0.5625,0.1818181872367859,0.2666666805744171,0.4166666567325592,0.5,0.0,0.0,0.6877760291099548,0.7183135747909546
196,0.4444444477558136,0.6666666865348816,0.25,0.3199999928474426,0.4444444477558136,0.4444444477558136,0.0,0.0,0.6995911002159119,0.7202362418174744
